entity_id,state,last_changed,current_temperature,hvac_action,target_temp_high,target_temp_low,temperature
sensor.meross_temperature_cucina,19.08993394613889,2026-01-03T05:00:00.000Z
sensor.meross_temperature_cucina,19.648485133305556,2026-01-03T06:00:00.000Z
sensor.meross_temperature_cucina,19.86505188847222,2026-01-03T07:00:00.000Z
sensor.meross_temperature_cucina,20.033548937805552,2026-01-03T08:00:00.000Z
sensor.meross_temperature_cucina,19.86162624686111,2026-01-03T09:00:00.000Z
sensor.meross_temperature_cucina,20.209971671638886,2026-01-03T10:00:00.000Z
sensor.meross_temperature_cucina,19.904354416138887,2026-01-03T11:00:00.000Z
sensor.meross_temperature_cucina,19.916762569694445,2026-01-03T12:00:00.000Z
sensor.meross_temperature_cucina,20.170892546666668,2026-01-03T13:00:00.000Z
sensor.meross_temperature_cucina,20.19287843658333,2026-01-03T14:00:00.000Z
sensor.meross_temperature_cucina,19.99782957788889,2026-01-03T15:00:00.000Z
sensor.meross_temperature_cucina,19.9,2026-01-03T16:00:00.000Z
sensor.meross_temperature_cucina,19.906421228083335,2026-01-03T17:00:00.000Z
sensor.meross_temperature_cucina,20.01807883911111,2026-01-03T18:00:00.000Z
sensor.meross_temperature_cucina,19.94530879525,2026-01-03T19:00:00.000Z
sensor.meross_temperature_cucina,20.02708211613889,2026-01-03T20:00:00.000Z
sensor.meross_temperature_cucina,19.903403979805557,2026-01-03T21:00:00.000Z
sensor.meross_temperature_cucina,19.789153751083333,2026-01-03T22:00:00.000Z
sensor.meross_temperature_cucina,19.520954704305556,2026-01-03T23:00:00.000Z
sensor.meross_temperature_cucina,19.359951012333333,2026-01-04T00:00:00.000Z
sensor.meross_temperature_cucina,19.128827286555556,2026-01-04T01:00:00.000Z
sensor.meross_temperature_cucina,19,2026-01-04T02:00:00.000Z
sensor.meross_temperature_cucina,18.986810794416666,2026-01-04T03:00:00.000Z
sensor.meross_temperature_cucina,18.852468623944443,2026-01-04T04:00:00.000Z
sensor.meross_temperature_cucina,18.770330040083334,2026-01-04T05:00:00.000Z
sensor.meross_temperature_cucina,19.306480097916666,2026-01-04T06:00:00.000Z
sensor.meross_temperature_cucina,19.502946712,2026-01-04T07:00:00.000Z
sensor.meross_temperature_cucina,19.673839097972223,2026-01-04T08:00:00.000Z
sensor.meross_temperature_cucina,19.786992415694446,2026-01-04T09:00:00.000Z
sensor.meross_temperature_cucina,19.941420548555556,2026-01-04T10:00:00.000Z
sensor.meross_temperature_cucina,20.172372143527777,2026-01-04T11:00:00.000Z
sensor.meross_temperature_cucina,19.917504207027775,2026-01-04T12:00:00.000Z
sensor.meross_temperature_cucina,20.323968990166666,2026-01-04T13:00:00.000Z
sensor.meross_temperature_cucina,20.195272454,2026-01-04T14:00:00.000Z
sensor.meross_temperature_cucina,20.216421995972222,2026-01-04T15:00:00.000Z
sensor.meross_temperature_cucina,20.353407340166665,2026-01-04T16:00:00.000Z
sensor.meross_temperature_cucina,20.679389519666667,2026-01-04T17:00:00.000Z
sensor.meross_temperature_cucina,20.947376694833334,2026-01-04T18:00:00.000Z
sensor.meross_temperature_cucina,21.28986530425,2026-01-04T19:00:00.000Z
sensor.meross_temperature_cucina,20.863898275500002,2026-01-04T20:00:00.000Z
sensor.meross_temperature_cucina,20.61062745897222,2026-01-04T21:00:00.000Z
sensor.meross_temperature_cucina,20.32013426977778,2026-01-04T22:00:00.000Z
sensor.meross_temperature_cucina,20.04672752163889,2026-01-04T23:00:00.000Z
sensor.meross_temperature_cucina,19.848224645,2026-01-05T00:00:00.000Z
sensor.meross_temperature_cucina,19.593156719416665,2026-01-05T01:00:00.000Z
sensor.meross_temperature_cucina,19.437726860916666,2026-01-05T02:00:00.000Z
sensor.meross_temperature_cucina,19.213777528916665,2026-01-05T03:00:00.000Z
sensor.meross_temperature_cucina,19.023909019583332,2026-01-05T04:00:00.000Z
sensor.meross_temperature_cucina,18.938884554555553,2026-01-05T05:00:00.000Z
sensor.meross_temperature_cucina,19.39396677872222,2026-01-05T06:00:00.000Z
sensor.meross_temperature_cucina,19.628336486333335,2026-01-05T07:00:00.000Z
sensor.meross_temperature_cucina,19.785731416916665,2026-01-05T08:00:00.000Z
sensor.meross_temperature_cucina,20.018551996277775,2026-01-05T09:00:00.000Z
sensor.meross_temperature_cucina,19.97944979647222,2026-01-05T10:00:00.000Z
sensor.meross_temperature_cucina,20.185401685805555,2026-01-05T11:00:00.000Z
sensor.meross_temperature_cucina,20,2026-01-05T12:00:00.000Z
sensor.meross_temperature_cucina,20,2026-01-05T13:00:00.000Z
sensor.meross_temperature_cucina,19.928425375305554,2026-01-05T14:00:00.000Z
sensor.meross_temperature_cucina,19.89024066702778,2026-01-05T15:00:00.000Z
sensor.meross_temperature_cucina,20.1674358275,2026-01-05T16:00:00.000Z
sensor.meross_temperature_cucina,19.839130211583335,2026-01-05T17:00:00.000Z
sensor.meross_temperature_cucina,20.076989589527777,2026-01-05T18:00:00.000Z
sensor.meross_temperature_cucina,20.06746757838889,2026-01-05T19:00:00.000Z
sensor.meross_temperature_cucina,20.534551419416665,2026-01-05T20:00:00.000Z
sensor.meross_temperature_cucina,20.219365840833333,2026-01-05T21:00:00.000Z
sensor.meross_temperature_cucina,20.04347729922222,2026-01-05T22:00:00.000Z
sensor.meross_temperature_cucina,19.88632407388889,2026-01-05T23:00:00.000Z
sensor.meross_temperature_cucina,19.654219503444445,2026-01-06T00:00:00.000Z
sensor.meross_temperature_cucina,19.485120674055555,2026-01-06T01:00:00.000Z
sensor.meross_temperature_cucina,19.31940129822222,2026-01-06T02:00:00.000Z
sensor.meross_temperature_cucina,19.12456608036111,2026-01-06T03:00:00.000Z
sensor.meross_temperature_cucina,18.982401179055554,2026-01-06T04:00:00.000Z
sensor.meross_temperature_cucina,18.87620599113889,2026-01-06T05:00:00.000Z
sensor.meross_temperature_cucina,19.38416935077778,2026-01-06T06:00:00.000Z
sensor.meross_temperature_cucina,19.64744466191667,2026-01-06T07:00:00.000Z
sensor.meross_temperature_cucina,19.748129515749998,2026-01-06T08:00:00.000Z
sensor.meross_temperature_cucina,20.032973038694443,2026-01-06T09:00:00.000Z
sensor.meross_temperature_cucina,19.996132222,2026-01-06T10:00:00.000Z
sensor.meross_temperature_cucina,20.246067849694445,2026-01-06T11:00:00.000Z
sensor.meross_temperature_cucina,20.51185325961111,2026-01-06T12:00:00.000Z
sensor.meross_temperature_cucina,20.638845659500003,2026-01-06T13:00:00.000Z
sensor.meross_temperature_cucina,20.73834567072222,2026-01-06T14:00:00.000Z
sensor.meross_temperature_cucina,20.6,2026-01-06T15:00:00.000Z
sensor.meross_temperature_cucina,20.60547412972222,2026-01-06T16:00:00.000Z
sensor.meross_temperature_cucina,20.676600024027778,2026-01-06T17:00:00.000Z
sensor.meross_temperature_cucina,20.551860387555553,2026-01-06T18:00:00.000Z
sensor.meross_temperature_cucina,20.631779250305556,2026-01-06T19:00:00.000Z
sensor.meross_temperature_cucina,20.822456084333336,2026-01-06T20:00:00.000Z
sensor.meross_temperature_cucina,20.367842116722223,2026-01-06T21:00:00.000Z
sensor.meross_temperature_cucina,20.081881088055557,2026-01-06T22:00:00.000Z
sensor.meross_temperature_cucina,19.822371613666665,2026-01-06T23:00:00.000Z
sensor.meross_temperature_cucina,19.59949746786111,2026-01-07T00:00:00.000Z
sensor.meross_temperature_cucina,19.460669508444443,2026-01-07T01:00:00.000Z
sensor.meross_temperature_cucina,19.259337726166667,2026-01-07T02:00:00.000Z
sensor.meross_temperature_cucina,19.037887674305555,2026-01-07T03:00:00.000Z
sensor.meross_temperature_cucina,18.914038414222222,2026-01-07T04:00:00.000Z
sensor.meross_temperature_cucina,18.769565768694445,2026-01-07T05:00:00.000Z
sensor.meross_temperature_cucina,19.385312221638888,2026-01-07T06:00:00.000Z
sensor.meross_temperature_cucina,19.64254716327778,2026-01-07T07:00:00.000Z
sensor.meross_temperature_cucina,19.74732358816667,2026-01-07T08:00:00.000Z
sensor.meross_temperature_cucina,19.83129086888889,2026-01-07T09:00:00.000Z
sensor.meross_temperature_cucina,20.09589938713889,2026-01-07T10:00:00.000Z
sensor.meross_temperature_cucina,19.981703017694443,2026-01-07T11:00:00.000Z
sensor.meross_temperature_cucina,19.8,2026-01-07T12:00:00.000Z
sensor.meross_temperature_cucina,19.850153116694443,2026-01-07T13:00:00.000Z
