entity_id,state,last_changed,current_temperature,hvac_action,target_temp_high,target_temp_low,temperature
sensor.meross_temperature_studio_s,19.863155503749997,2026-01-02T17:00:00.000Z
sensor.meross_temperature_studio_s,19.8,2026-01-02T18:00:00.000Z
sensor.meross_temperature_studio_s,19.92780326413889,2026-01-02T19:00:00.000Z
sensor.meross_temperature_studio_s,20.013624172277776,2026-01-02T20:00:00.000Z
sensor.meross_temperature_studio_s,19.849316102388887,2026-01-02T21:00:00.000Z
sensor.meross_temperature_studio_s,19.761121789166666,2026-01-02T22:00:00.000Z
sensor.meross_temperature_studio_s,19.529790304833334,2026-01-02T23:00:00.000Z
sensor.meross_temperature_studio_s,19.415104248444443,2026-01-03T00:00:00.000Z
sensor.meross_temperature_studio_s,19.213684095194445,2026-01-03T01:00:00.000Z
sensor.meross_temperature_studio_s,19.05421736927778,2026-01-03T02:00:00.000Z
sensor.meross_temperature_studio_s,18.988089231361112,2026-01-03T03:00:00.000Z
sensor.meross_temperature_studio_s,18.842524383805557,2026-01-03T04:00:00.000Z
sensor.meross_temperature_studio_s,18.683629450416667,2026-01-03T05:00:00.000Z
sensor.meross_temperature_studio_s,18.813104095055554,2026-01-03T06:00:00.000Z
sensor.meross_temperature_studio_s,19.24413923311111,2026-01-03T07:00:00.000Z
sensor.meross_temperature_studio_s,19.4,2026-01-03T08:00:00.000Z
sensor.meross_temperature_studio_s,19.565138654916666,2026-01-03T09:00:00.000Z
sensor.meross_temperature_studio_s,19.792129532305555,2026-01-03T10:00:00.000Z
sensor.meross_temperature_studio_s,20.071503236277778,2026-01-03T11:00:00.000Z
sensor.meross_temperature_studio_s,20.06909207558333,2026-01-03T12:00:00.000Z
sensor.meross_temperature_studio_s,19.872389204166666,2026-01-03T13:00:00.000Z
sensor.meross_temperature_studio_s,20.153714217194445,2026-01-03T14:00:00.000Z
sensor.meross_temperature_studio_s,19.814161076694443,2026-01-03T15:00:00.000Z
sensor.meross_temperature_studio_s,19.943250137638888,2026-01-03T16:00:00.000Z
sensor.meross_temperature_studio_s,20.160562139750002,2026-01-03T17:00:00.000Z
sensor.meross_temperature_studio_s,19.92211491563889,2026-01-03T18:00:00.000Z
sensor.meross_temperature_studio_s,19.780502665194444,2026-01-03T19:00:00.000Z
sensor.meross_temperature_studio_s,20.11932736388889,2026-01-03T20:00:00.000Z
sensor.meross_temperature_studio_s,20.003781911027776,2026-01-03T21:00:00.000Z
sensor.meross_temperature_studio_s,19.687621178305555,2026-01-03T22:00:00.000Z
sensor.meross_temperature_studio_s,19.504760164722224,2026-01-03T23:00:00.000Z
sensor.meross_temperature_studio_s,19.339463812416668,2026-01-04T00:00:00.000Z
sensor.meross_temperature_studio_s,19.15586458027778,2026-01-04T01:00:00.000Z
sensor.meross_temperature_studio_s,19,2026-01-04T02:00:00.000Z
sensor.meross_temperature_studio_s,18.896264940305553,2026-01-04T03:00:00.000Z
sensor.meross_temperature_studio_s,18.722084251000002,2026-01-04T04:00:00.000Z
sensor.meross_temperature_studio_s,18.556275518333333,2026-01-04T05:00:00.000Z
sensor.meross_temperature_studio_s,18.697321502083334,2026-01-04T06:00:00.000Z
sensor.meross_temperature_studio_s,19.107004834555557,2026-01-04T07:00:00.000Z
sensor.meross_temperature_studio_s,19.30486348961111,2026-01-04T08:00:00.000Z
sensor.meross_temperature_studio_s,19.4,2026-01-04T09:00:00.000Z
sensor.meross_temperature_studio_s,19.493048161388888,2026-01-04T10:00:00.000Z
sensor.meross_temperature_studio_s,19.859851349805556,2026-01-04T11:00:00.000Z
sensor.meross_temperature_studio_s,20.141781435166667,2026-01-04T12:00:00.000Z
sensor.meross_temperature_studio_s,19.91381264088889,2026-01-04T13:00:00.000Z
sensor.meross_temperature_studio_s,20.27012107813889,2026-01-04T14:00:00.000Z
sensor.meross_temperature_studio_s,20.04429706175,2026-01-04T15:00:00.000Z
sensor.meross_temperature_studio_s,19.888640085756876,2026-01-04T16:00:00.000Z
sensor.meross_temperature_studio_s,19.80718976875,2026-01-04T17:00:00.000Z
sensor.meross_temperature_studio_s,20.138539368916668,2026-01-04T18:00:00.000Z
sensor.meross_temperature_studio_s,19.967046433277776,2026-01-04T19:00:00.000Z
sensor.meross_temperature_studio_s,19.86798543586111,2026-01-04T20:00:00.000Z
sensor.meross_temperature_studio_s,20.171853069972222,2026-01-04T21:00:00.000Z
sensor.meross_temperature_studio_s,19.77497523338889,2026-01-04T22:00:00.000Z
sensor.meross_temperature_studio_s,19.515952869694445,2026-01-04T23:00:00.000Z
sensor.meross_temperature_studio_s,19.314930990083333,2026-01-05T00:00:00.000Z
sensor.meross_temperature_studio_s,19.1013693555,2026-01-05T01:00:00.000Z
sensor.meross_temperature_studio_s,18.975720785305555,2026-01-05T02:00:00.000Z
sensor.meross_temperature_studio_s,18.787425237305555,2026-01-05T03:00:00.000Z
sensor.meross_temperature_studio_s,18.60751784672222,2026-01-05T04:00:00.000Z
sensor.meross_temperature_studio_s,18.485198819416667,2026-01-05T05:00:00.000Z
sensor.meross_temperature_studio_s,18.579383634861113,2026-01-05T06:00:00.000Z
sensor.meross_temperature_studio_s,18.955310427194444,2026-01-05T07:00:00.000Z
sensor.meross_temperature_studio_s,19.121066053777778,2026-01-05T08:00:00.000Z
sensor.meross_temperature_studio_s,19.539628992833332,2026-01-05T09:00:00.000Z
