entity_id,state,last_changed,current_temperature,hvac_action,target_temp_high,target_temp_low,temperature
sensor.corridoio_temperatura_2,27.112492918172222,2026-06-11T01:00:00.000Z
sensor.corridoio_temperatura_2,27.047983506644446,2026-06-11T02:00:00.000Z
sensor.corridoio_temperatura_2,26.99780328848611,2026-06-11T03:00:00.000Z
sensor.corridoio_temperatura_2,26.943750631916668,2026-06-11T04:00:00.000Z
sensor.corridoio_temperatura_2,26.882472526588888,2026-06-11T05:00:00.000Z
sensor.corridoio_temperatura_2,26.836293874933332,2026-06-11T06:00:00.000Z
sensor.corridoio_temperatura_2,26.797484013319444,2026-06-11T07:00:00.000Z
sensor.corridoio_temperatura_2,26.828123954916666,2026-06-11T08:00:00.000Z
sensor.corridoio_temperatura_2,26.945903345105553,2026-06-11T09:00:00.000Z
sensor.corridoio_temperatura_2,27.058981789630554,2026-06-11T10:00:00.000Z
sensor.corridoio_temperatura_2,26.98661234436111,2026-06-11T11:00:00.000Z
sensor.corridoio_temperatura_2,26.997363399144444,2026-06-11T12:00:00.000Z
sensor.corridoio_temperatura_2,27.028840712972222,2026-06-11T13:00:00.000Z
sensor.corridoio_temperatura_2,27.027881450319445,2026-06-11T14:00:00.000Z
sensor.corridoio_temperatura_2,27.018560935319446,2026-06-11T15:00:00.000Z
sensor.corridoio_temperatura_2,27.049851773955556,2026-06-11T16:00:00.000Z
sensor.corridoio_temperatura_2,27.109857103041666,2026-06-11T17:00:00.000Z
sensor.corridoio_temperatura_2,27.124772814005556,2026-06-11T18:00:00.000Z
sensor.corridoio_temperatura_2,27.156644437711112,2026-06-11T19:00:00.000Z
sensor.corridoio_temperatura_2,27.16,2026-06-11T20:00:00.000Z
sensor.corridoio_temperatura_2,27.176248276744445,2026-06-11T21:00:00.000Z
sensor.corridoio_temperatura_2,27.17209728796389,2026-06-11T22:00:00.000Z
sensor.corridoio_temperatura_2,27.118061858244445,2026-06-11T23:00:00.000Z
sensor.corridoio_temperatura_2,27.060049231041663,2026-06-12T00:00:00.000Z
sensor.corridoio_temperatura_2,27.018747825080556,2026-06-12T01:00:00.000Z
sensor.corridoio_temperatura_2,26.9933559103,2026-06-12T02:00:00.000Z
sensor.corridoio_temperatura_2,26.965219152630556,2026-06-12T03:00:00.000Z
sensor.corridoio_temperatura_2,26.915555308355554,2026-06-12T04:00:00.000Z
sensor.corridoio_temperatura_2,26.87855202968611,2026-06-12T05:00:00.000Z
sensor.corridoio_temperatura_2,26.831239375211112,2026-06-12T06:00:00.000Z
sensor.corridoio_temperatura_2,26.769212202661112,2026-06-12T07:00:00.000Z
sensor.corridoio_temperatura_2,26.794788744861112,2026-06-12T08:00:00.000Z
sensor.corridoio_temperatura_2,26.85878054026389,2026-06-12T09:00:00.000Z
sensor.corridoio_temperatura_2,26.95647393566667,2026-06-12T10:00:00.000Z
sensor.corridoio_temperatura_2,26.91747892288889,2026-06-12T11:00:00.000Z
sensor.corridoio_temperatura_2,26.914908450505553,2026-06-12T12:00:00.000Z
sensor.corridoio_temperatura_2,26.929999999999996,2026-06-12T13:00:00.000Z
sensor.corridoio_temperatura_2,26.94747693192222,2026-06-12T14:00:00.000Z
sensor.corridoio_temperatura_2,26.975543508283334,2026-06-12T15:00:00.000Z
sensor.corridoio_temperatura_2,27.009656490658333,2026-06-12T16:00:00.000Z
sensor.corridoio_temperatura_2,27.02960376695278,2026-06-12T17:00:00.000Z
sensor.corridoio_temperatura_2,27.082903239708333,2026-06-12T18:00:00.000Z
sensor.corridoio_temperatura_2,27.067874308197222,2026-06-12T19:00:00.000Z
sensor.corridoio_temperatura_2,27.108749245911113,2026-06-12T20:00:00.000Z
sensor.corridoio_temperatura_2,27.12,2026-06-12T21:00:00.000Z
sensor.corridoio_temperatura_2,27.135191240105556,2026-06-12T22:00:00.000Z
sensor.corridoio_temperatura_2,27.14174579269444,2026-06-12T23:00:00.000Z
sensor.corridoio_temperatura_2,27.121653766511113,2026-06-13T00:00:00.000Z
sensor.corridoio_temperatura_2,27.116756727208337,2026-06-13T01:00:00.000Z
sensor.corridoio_temperatura_2,27.08620869437222,2026-06-13T02:00:00.000Z
sensor.corridoio_temperatura_2,27.063152772955558,2026-06-13T03:00:00.000Z
sensor.corridoio_temperatura_2,27.033675381875,2026-06-13T04:00:00.000Z
sensor.corridoio_temperatura_2,26.98840332465278,2026-06-13T05:00:00.000Z
sensor.corridoio_temperatura_2,26.954112366961112,2026-06-13T06:00:00.000Z
sensor.corridoio_temperatura_2,26.95167544496111,2026-06-13T07:00:00.000Z
sensor.corridoio_temperatura_2,26.95311572575,2026-06-13T08:00:00.000Z
sensor.corridoio_temperatura_2,27.120199471763886,2026-06-13T09:00:00.000Z
sensor.corridoio_temperatura_2,27.280660995488887,2026-06-13T10:00:00.000Z
sensor.corridoio_temperatura_2,27.256557061233334,2026-06-13T11:00:00.000Z
sensor.corridoio_temperatura_2,27.28010359716667,2026-06-13T12:00:00.000Z
sensor.corridoio_temperatura_2,27.350386062241665,2026-06-13T13:00:00.000Z
sensor.corridoio_temperatura_2,27.431672947666666,2026-06-13T14:00:00.000Z
sensor.corridoio_temperatura_2,27.546210368294442,2026-06-13T15:00:00.000Z
sensor.corridoio_temperatura_2,27.615155697027777,2026-06-13T16:00:00.000Z
sensor.corridoio_temperatura_2,27.702794701719444,2026-06-13T17:00:00.000Z
sensor.corridoio_temperatura_2,27.76209080926111,2026-06-13T18:00:00.000Z
sensor.corridoio_temperatura_2,27.75302274745,2026-06-13T19:00:00.000Z
sensor.corridoio_temperatura_2,27.726857664230554,2026-06-13T20:00:00.000Z
sensor.corridoio_temperatura_2,27.748324109855556,2026-06-13T21:00:00.000Z
sensor.corridoio_temperatura_2,27.72592807323611,2026-06-13T22:00:00.000Z
sensor.corridoio_temperatura_2,27.706565468327778,2026-06-13T23:00:00.000Z
sensor.corridoio_temperatura_2,27.696619884022223,2026-06-14T00:00:00.000Z
sensor.corridoio_temperatura_2,27.656727282127775,2026-06-14T01:00:00.000Z
sensor.corridoio_temperatura_2,27.626098937222224,2026-06-14T02:00:00.000Z
sensor.corridoio_temperatura_2,27.576728968583335,2026-06-14T03:00:00.000Z
sensor.corridoio_temperatura_2,27.52635387643889,2026-06-14T04:00:00.000Z
sensor.corridoio_temperatura_2,27.485287327494444,2026-06-14T05:00:00.000Z
sensor.corridoio_temperatura_2,27.481290592719446,2026-06-14T06:00:00.000Z
sensor.corridoio_temperatura_2,27.484581234805557,2026-06-14T07:00:00.000Z
sensor.corridoio_temperatura_2,27.48703008278611,2026-06-14T08:00:00.000Z
sensor.corridoio_temperatura_2,27.537232393780556,2026-06-14T09:00:00.000Z
sensor.corridoio_temperatura_2,27.636224767772223,2026-06-14T10:00:00.000Z
sensor.corridoio_temperatura_2,27.676043394675002,2026-06-14T11:00:00.000Z
sensor.corridoio_temperatura_2,27.70080906301389,2026-06-14T12:00:00.000Z
sensor.corridoio_temperatura_2,27.7238914631,2026-06-14T13:00:00.000Z
sensor.corridoio_temperatura_2,27.8073474995,2026-06-14T14:00:00.000Z
sensor.corridoio_temperatura_2,27.85230419075,2026-06-14T15:00:00.000Z
sensor.corridoio_temperatura_2,27.875381409833334,2026-06-14T16:00:00.000Z
sensor.corridoio_temperatura_2,27.936554592908333,2026-06-14T17:00:00.000Z
sensor.corridoio_temperatura_2,28.068964720725003,2026-06-14T18:00:00.000Z
sensor.corridoio_temperatura_2,27.956381057441664,2026-06-14T19:00:00.000Z
sensor.corridoio_temperatura_2,27.904859046949998,2026-06-14T20:00:00.000Z
sensor.corridoio_temperatura_2,27.94711409282778,2026-06-14T21:00:00.000Z
sensor.corridoio_temperatura_2,27.9266444938,2026-06-14T22:00:00.000Z
sensor.corridoio_temperatura_2,27.914619456936112,2026-06-14T23:00:00.000Z
sensor.corridoio_temperatura_2,27.890718630319444,2026-06-15T00:00:00.000Z
sensor.corridoio_temperatura_2,27.85587155577222,2026-06-15T01:00:00.000Z
sensor.corridoio_temperatura_2,27.81689695816111,2026-06-15T02:00:00.000Z
sensor.corridoio_temperatura_2,27.774860279144445,2026-06-15T03:00:00.000Z
sensor.corridoio_temperatura_2,27.736458844538888,2026-06-15T04:00:00.000Z
sensor.corridoio_temperatura_2,27.68858837524722,2026-06-15T05:00:00.000Z
sensor.corridoio_temperatura_2,27.627723962075,2026-06-15T06:00:00.000Z
sensor.corridoio_temperatura_2,27.634966646161114,2026-06-15T07:00:00.000Z
sensor.corridoio_temperatura_2,27.65389612763333,2026-06-15T08:00:00.000Z
sensor.corridoio_temperatura_2,27.754367238069445,2026-06-15T09:00:00.000Z
sensor.corridoio_temperatura_2,27.877814330541668,2026-06-15T10:00:00.000Z
sensor.corridoio_temperatura_2,27.81284204122778,2026-06-15T11:00:00.000Z
sensor.corridoio_temperatura_2,27.806868563863887,2026-06-15T12:00:00.000Z
sensor.corridoio_temperatura_2,27.841691799283335,2026-06-15T13:00:00.000Z
sensor.corridoio_temperatura_2,27.866530847566665,2026-06-15T14:00:00.000Z
sensor.corridoio_temperatura_2,27.888053163077775,2026-06-15T15:00:00.000Z
sensor.corridoio_temperatura_2,27.91292112721111,2026-06-15T16:00:00.000Z
sensor.corridoio_temperatura_2,27.928910008533332,2026-06-15T17:00:00.000Z
sensor.corridoio_temperatura_2,27.95188144846111,2026-06-15T18:00:00.000Z
sensor.corridoio_temperatura_2,27.945080541827778,2026-06-15T19:00:00.000Z
sensor.corridoio_temperatura_2,27.929712487902776,2026-06-15T20:00:00.000Z
sensor.corridoio_temperatura_2,27.903397168844446,2026-06-15T21:00:00.000Z
sensor.corridoio_temperatura_2,27.890154200519444,2026-06-15T22:00:00.000Z
sensor.corridoio_temperatura_2,27.899999999999995,2026-06-15T23:00:00.000Z
sensor.corridoio_temperatura_2,27.899979095324998,2026-06-16T00:00:00.000Z
sensor.corridoio_temperatura_2,27.893355686622225,2026-06-16T01:00:00.000Z
sensor.corridoio_temperatura_2,27.881835083330554,2026-06-16T02:00:00.000Z
sensor.corridoio_temperatura_2,27.862807491547226,2026-06-16T03:00:00.000Z
sensor.corridoio_temperatura_2,27.833959319938888,2026-06-16T04:00:00.000Z
sensor.corridoio_temperatura_2,27.803007568052777,2026-06-16T05:00:00.000Z
sensor.corridoio_temperatura_2,27.779326013577776,2026-06-16T06:00:00.000Z
sensor.corridoio_temperatura_2,27.77710482702778,2026-06-16T07:00:00.000Z
sensor.corridoio_temperatura_2,27.802606959702775,2026-06-16T08:00:00.000Z
sensor.corridoio_temperatura_2,27.904104351727778,2026-06-16T09:00:00.000Z
sensor.corridoio_temperatura_2,27.990713343283332,2026-06-16T10:00:00.000Z
sensor.corridoio_temperatura_2,28.034063205933332,2026-06-16T11:00:00.000Z
sensor.corridoio_temperatura_2,28.047730354316666,2026-06-16T12:00:00.000Z
sensor.corridoio_temperatura_2,28.087583815352776,2026-06-16T13:00:00.000Z
sensor.corridoio_temperatura_2,28.127470748044445,2026-06-16T14:00:00.000Z
sensor.corridoio_temperatura_2,28.170779927991664,2026-06-16T15:00:00.000Z
sensor.corridoio_temperatura_2,28.229283890544448,2026-06-16T16:00:00.000Z
sensor.corridoio_temperatura_2,28.26202996345,2026-06-16T17:00:00.000Z
sensor.corridoio_temperatura_2,28.31368426243333,2026-06-16T18:00:00.000Z
sensor.corridoio_temperatura_2,28.34461034561667,2026-06-16T19:00:00.000Z
sensor.corridoio_temperatura_2,28.34210078373889,2026-06-16T20:00:00.000Z
sensor.corridoio_temperatura_2,28.34,2026-06-16T21:00:00.000Z
sensor.corridoio_temperatura_2,28.34439932199167,2026-06-16T22:00:00.000Z
sensor.corridoio_temperatura_2,28.352517307147224,2026-06-16T23:00:00.000Z
sensor.corridoio_temperatura_2,28.344894686622222,2026-06-17T00:00:00.000Z
sensor.corridoio_temperatura_2,28.32991832310833,2026-06-17T01:00:00.000Z
sensor.corridoio_temperatura_2,28.30257252232778,2026-06-17T02:00:00.000Z
sensor.corridoio_temperatura_2,28.261150208469445,2026-06-17T03:00:00.000Z
sensor.corridoio_temperatura_2,28.23064624279722,2026-06-17T04:00:00.000Z
sensor.corridoio_temperatura_2,28.181367106833335,2026-06-17T05:00:00.000Z
sensor.corridoio_temperatura_2,28.128334122775,2026-06-17T06:00:00.000Z
sensor.corridoio_temperatura_2,28.13100442408611,2026-06-17T07:00:00.000Z
sensor.corridoio_temperatura_2,28.171199250525003,2026-06-17T08:00:00.000Z
sensor.corridoio_temperatura_2,28.29405609541389,2026-06-17T09:00:00.000Z
sensor.corridoio_temperatura_2,28.376762242213886,2026-06-17T10:00:00.000Z
sensor.corridoio_temperatura_2,28.328363250633334,2026-06-17T11:00:00.000Z
sensor.corridoio_temperatura_2,28.326539165741668,2026-06-17T12:00:00.000Z
sensor.corridoio_temperatura_2,28.42317947709722,2026-06-17T13:00:00.000Z
sensor.corridoio_temperatura_2,28.483331655688886,2026-06-17T14:00:00.000Z
sensor.corridoio_temperatura_2,28.491293589625002,2026-06-17T15:00:00.000Z
sensor.corridoio_temperatura_2,28.544177374930555,2026-06-17T16:00:00.000Z
sensor.corridoio_temperatura_2,28.592431590225,2026-06-17T17:00:00.000Z
sensor.corridoio_temperatura_2,28.6432469842,2026-06-17T18:00:00.000Z
sensor.corridoio_temperatura_2,28.67,2026-06-17T19:00:00.000Z
sensor.corridoio_temperatura_2,28.675033299099997,2026-06-17T20:00:00.000Z
sensor.corridoio_temperatura_2,28.681213743425,2026-06-17T21:00:00.000Z
sensor.corridoio_temperatura_2,28.68838865115556,2026-06-17T22:00:00.000Z
sensor.corridoio_temperatura_2,28.68873805583611,2026-06-17T23:00:00.000Z
sensor.corridoio_temperatura_2,28.7,2026-06-18T00:00:00.000Z
sensor.corridoio_temperatura_2,28.698280883219443,2026-06-18T01:00:00.000Z
sensor.corridoio_temperatura_2,28.687508720130555,2026-06-18T02:00:00.000Z
sensor.corridoio_temperatura_2,28.66433701914167,2026-06-18T03:00:00.000Z
sensor.corridoio_temperatura_2,28.632858015,2026-06-18T04:00:00.000Z
sensor.corridoio_temperatura_2,28.604736354638888,2026-06-18T05:00:00.000Z
sensor.corridoio_temperatura_2,28.575483090555554,2026-06-18T06:00:00.000Z
sensor.corridoio_temperatura_2,28.581105562216667,2026-06-18T07:00:00.000Z
sensor.corridoio_temperatura_2,28.64866588888889,2026-06-18T08:00:00.000Z
sensor.corridoio_temperatura_2,28.797927144661113,2026-06-18T09:00:00.000Z
sensor.corridoio_temperatura_2,28.9290379105,2026-06-18T10:00:00.000Z
sensor.corridoio_temperatura_2,28.94942141039722,2026-06-18T11:00:00.000Z
sensor.corridoio_temperatura_2,29.008308282541666,2026-06-18T12:00:00.000Z
sensor.corridoio_temperatura_2,29.09018268653611,2026-06-18T13:00:00.000Z
sensor.corridoio_temperatura_2,29.21565531398889,2026-06-18T14:00:00.000Z
sensor.corridoio_temperatura_2,29.443302615294442,2026-06-18T15:00:00.000Z
sensor.corridoio_temperatura_2,29.49161932920556,2026-06-18T16:00:00.000Z
sensor.corridoio_temperatura_2,29.534338345216668,2026-06-18T17:00:00.000Z
sensor.corridoio_temperatura_2,29.542124276227778,2026-06-18T18:00:00.000Z
sensor.corridoio_temperatura_2,29.58372396330833,2026-06-18T19:00:00.000Z
sensor.corridoio_temperatura_2,29.559260971102777,2026-06-18T20:00:00.000Z
sensor.corridoio_temperatura_2,29.551611905983332,2026-06-18T21:00:00.000Z
sensor.corridoio_temperatura_2,29.45067133613611,2026-06-18T22:00:00.000Z
sensor.corridoio_temperatura_2,29.402680976527776,2026-06-18T23:00:00.000Z
sensor.corridoio_temperatura_2,29.317370054055555,2026-06-19T00:00:00.000Z
sensor.corridoio_temperatura_2,29.263238274802777,2026-06-19T01:00:00.000Z
sensor.corridoio_temperatura_2,29.335871748186108,2026-06-19T02:00:00.000Z
sensor.corridoio_temperatura_2,29.315742256663885,2026-06-19T03:00:00.000Z
sensor.corridoio_temperatura_2,29.285964898319445,2026-06-19T04:00:00.000Z
sensor.corridoio_temperatura_2,29.253647991069442,2026-06-19T05:00:00.000Z
sensor.corridoio_temperatura_2,29.232236992269446,2026-06-19T06:00:00.000Z
sensor.corridoio_temperatura_2,29.206644329155555,2026-06-19T07:00:00.000Z
sensor.corridoio_temperatura_2,29.24184660376667,2026-06-19T08:00:00.000Z
sensor.corridoio_temperatura_2,29.36374202153333,2026-06-19T09:00:00.000Z
sensor.corridoio_temperatura_2,29.427778443294443,2026-06-19T10:00:00.000Z
sensor.corridoio_temperatura_2,29.54552660762222,2026-06-19T11:00:00.000Z
sensor.corridoio_temperatura_2,29.637074945105553,2026-06-19T12:00:00.000Z
sensor.corridoio_temperatura_2,29.681130209800003,2026-06-19T13:00:00.000Z
sensor.corridoio_temperatura_2,29.72388221396389,2026-06-19T14:00:00.000Z
sensor.corridoio_temperatura_2,29.78526399308056,2026-06-19T15:00:00.000Z
sensor.corridoio_temperatura_2,29.860294745280555,2026-06-19T16:00:00.000Z
sensor.corridoio_temperatura_2,29.961675354813888,2026-06-19T17:00:00.000Z
sensor.corridoio_temperatura_2,30.0339304084,2026-06-19T18:00:00.000Z
sensor.corridoio_temperatura_2,30.160410385749998,2026-06-19T19:00:00.000Z
sensor.corridoio_temperatura_2,30.117664787525,2026-06-19T20:00:00.000Z
sensor.corridoio_temperatura_2,30.082517047438888,2026-06-19T21:00:00.000Z
sensor.corridoio_temperatura_2,30.08,2026-06-19T22:00:00.000Z
sensor.corridoio_temperatura_2,30.06022058611389,2026-06-19T23:00:00.000Z
sensor.corridoio_temperatura_2,30.04335543936389,2026-06-20T00:00:00.000Z
sensor.corridoio_temperatura_2,30.031337512141665,2026-06-20T01:00:00.000Z
sensor.corridoio_temperatura_2,30.011329583083334,2026-06-20T02:00:00.000Z
sensor.corridoio_temperatura_2,29.968243864480556,2026-06-20T03:00:00.000Z
sensor.corridoio_temperatura_2,29.93670456775278,2026-06-20T04:00:00.000Z
sensor.corridoio_temperatura_2,29.893735583625002,2026-06-20T05:00:00.000Z
sensor.corridoio_temperatura_2,29.875358627355553,2026-06-20T06:00:00.000Z
sensor.corridoio_temperatura_2,29.83394438881111,2026-06-20T07:00:00.000Z
sensor.corridoio_temperatura_2,29.863584940844444,2026-06-20T08:00:00.000Z
sensor.corridoio_temperatura_2,29.945056812586113,2026-06-20T09:00:00.000Z
sensor.corridoio_temperatura_2,30.098744574119447,2026-06-20T10:00:00.000Z
sensor.corridoio_temperatura_2,30.123201965241666,2026-06-20T11:00:00.000Z
sensor.corridoio_temperatura_2,30.14883111460833,2026-06-20T12:00:00.000Z
sensor.corridoio_temperatura_2,30.189984173994443,2026-06-20T13:00:00.000Z
sensor.corridoio_temperatura_2,30.041636186844443,2026-06-20T14:00:00.000Z
sensor.corridoio_temperatura_2,30.149081610511114,2026-06-20T15:00:00.000Z
sensor.corridoio_temperatura_2,30.44304972847222,2026-06-20T16:00:00.000Z
sensor.corridoio_temperatura_2,30.659745997533335,2026-06-20T17:00:00.000Z
sensor.corridoio_temperatura_2,30.63729745473611,2026-06-20T18:00:00.000Z
sensor.corridoio_temperatura_2,30.63308313647778,2026-06-20T19:00:00.000Z
sensor.corridoio_temperatura_2,30.594417975475,2026-06-20T20:00:00.000Z
sensor.corridoio_temperatura_2,30.555946606777777,2026-06-20T21:00:00.000Z
sensor.corridoio_temperatura_2,30.512083109524998,2026-06-20T22:00:00.000Z
sensor.corridoio_temperatura_2,30.53461856850278,2026-06-20T23:00:00.000Z
sensor.corridoio_temperatura_2,30.514331307505557,2026-06-21T00:00:00.000Z
sensor.corridoio_temperatura_2,30.45606187921111,2026-06-21T01:00:00.000Z
sensor.corridoio_temperatura_2,30.383337651641668,2026-06-21T02:00:00.000Z
sensor.corridoio_temperatura_2,30.365412959419444,2026-06-21T03:00:00.000Z
sensor.corridoio_temperatura_2,30.33158102220833,2026-06-21T04:00:00.000Z
sensor.corridoio_temperatura_2,30.301699162324997,2026-06-21T05:00:00.000Z
sensor.corridoio_temperatura_2,30.285687425936114,2026-06-21T06:00:00.000Z
sensor.corridoio_temperatura_2,30.283492517469444,2026-06-21T07:00:00.000Z
sensor.corridoio_temperatura_2,30.221373275369444,2026-06-21T08:00:00.000Z
sensor.corridoio_temperatura_2,30.29414341149722,2026-06-21T09:00:00.000Z
sensor.corridoio_temperatura_2,30.458327496644443,2026-06-21T10:00:00.000Z
sensor.corridoio_temperatura_2,30.57962394426111,2026-06-21T11:00:00.000Z
sensor.corridoio_temperatura_2,30.67417264772222,2026-06-21T12:00:00.000Z
sensor.corridoio_temperatura_2,30.878463487005558,2026-06-21T13:00:00.000Z
sensor.corridoio_temperatura_2,30.944558909127778,2026-06-21T14:00:00.000Z
sensor.corridoio_temperatura_2,31.227620953969446,2026-06-21T15:00:00.000Z
sensor.corridoio_temperatura_2,31.452102762213887,2026-06-21T16:00:00.000Z
sensor.corridoio_temperatura_2,31.569566255086112,2026-06-21T17:00:00.000Z
sensor.corridoio_temperatura_2,31.601817262666668,2026-06-21T18:00:00.000Z
sensor.corridoio_temperatura_2,31.462810855877777,2026-06-21T19:00:00.000Z
sensor.corridoio_temperatura_2,31.33145980365556,2026-06-21T20:00:00.000Z
sensor.corridoio_temperatura_2,31.091933929519445,2026-06-21T21:00:00.000Z
sensor.corridoio_temperatura_2,30.36123531584722,2026-06-21T22:00:00.000Z
sensor.corridoio_temperatura_2,30.345302116447225,2026-06-21T23:00:00.000Z
sensor.corridoio_temperatura_2,30.538640575375,2026-06-22T00:00:00.000Z
sensor.corridoio_temperatura_2,30.57513891501111,2026-06-22T01:00:00.000Z
sensor.corridoio_temperatura_2,30.469934312130558,2026-06-22T02:00:00.000Z
sensor.corridoio_temperatura_2,30.204120755713888,2026-06-22T03:00:00.000Z
sensor.corridoio_temperatura_2,29.74835827381111,2026-06-22T04:00:00.000Z
sensor.corridoio_temperatura_2,29.736006085430557,2026-06-22T05:00:00.000Z
sensor.corridoio_temperatura_2,29.848267489716665,2026-06-22T06:00:00.000Z
sensor.corridoio_temperatura_2,29.883245331694443,2026-06-22T07:00:00.000Z
sensor.corridoio_temperatura_2,29.96068367616111,2026-06-22T08:00:00.000Z
sensor.corridoio_temperatura_2,30.08943800851111,2026-06-22T09:00:00.000Z
sensor.corridoio_temperatura_2,30.279111921416668,2026-06-22T10:00:00.000Z
sensor.corridoio_temperatura_2,30.356255527747223,2026-06-22T11:00:00.000Z
sensor.corridoio_temperatura_2,30.437935931969445,2026-06-22T12:00:00.000Z
sensor.corridoio_temperatura_2,30.546530914766667,2026-06-22T13:00:00.000Z
sensor.corridoio_temperatura_2,30.628803101611112,2026-06-22T14:00:00.000Z
sensor.corridoio_temperatura_2,30.836389260044445,2026-06-22T15:00:00.000Z
sensor.corridoio_temperatura_2,30.958420853040003,2026-06-22T16:00:00.000Z
sensor.corridoio_temperatura_2,31.6686629327619,2026-06-29T13:00:00.000Z
sensor.corridoio_temperatura_2,31.716609642302775,2026-06-29T14:00:00.000Z
sensor.corridoio_temperatura_2,31.833202419933333,2026-06-29T15:00:00.000Z
sensor.corridoio_temperatura_2,31.88278567974167,2026-06-29T16:00:00.000Z
sensor.corridoio_temperatura_2,31.840543486388885,2026-06-29T17:00:00.000Z
sensor.corridoio_temperatura_2,31.762190037394447,2026-06-29T18:00:00.000Z
sensor.corridoio_temperatura_2,31.648713823286112,2026-06-29T19:00:00.000Z
sensor.corridoio_temperatura_2,31.614391847111108,2026-06-29T20:00:00.000Z
sensor.corridoio_temperatura_2,31.589493928130555,2026-06-29T21:00:00.000Z
sensor.corridoio_temperatura_2,31.57781761801111,2026-06-29T22:00:00.000Z
sensor.corridoio_temperatura_2,31.51526400042222,2026-06-29T23:00:00.000Z
sensor.corridoio_temperatura_2,31.457511113802777,2026-06-30T00:00:00.000Z
sensor.corridoio_temperatura_2,31.395582625725,2026-06-30T01:00:00.000Z
sensor.corridoio_temperatura_2,31.283004667775,2026-06-30T02:00:00.000Z
sensor.corridoio_temperatura_2,31.130849057472222,2026-06-30T03:00:00.000Z
sensor.corridoio_temperatura_2,30.98414588456667,2026-06-30T04:00:00.000Z
sensor.corridoio_temperatura_2,30.834044913705554,2026-06-30T05:00:00.000Z
sensor.corridoio_temperatura_2,30.806345952733334,2026-06-30T06:00:00.000Z
sensor.corridoio_temperatura_2,30.820000000000004,2026-06-30T07:00:00.000Z
sensor.corridoio_temperatura_2,30.868400508369444,2026-06-30T08:00:00.000Z
sensor.corridoio_temperatura_2,30.97620313138889,2026-06-30T09:00:00.000Z
sensor.corridoio_temperatura_2,31.107001624619446,2026-06-30T10:00:00.000Z
sensor.corridoio_temperatura_2,31.17951763752778,2026-06-30T11:00:00.000Z
sensor.corridoio_temperatura_2,31.195896025855557,2026-06-30T12:00:00.000Z
sensor.corridoio_temperatura_2,31.265688299269442,2026-06-30T13:00:00.000Z
sensor.corridoio_temperatura_2,31.304970199758333,2026-06-30T14:00:00.000Z
sensor.corridoio_temperatura_2,31.332572898275,2026-06-30T15:00:00.000Z
sensor.corridoio_temperatura_2,31.381083239361114,2026-06-30T16:00:00.000Z
sensor.corridoio_temperatura_2,31.423579831330557,2026-06-30T17:00:00.000Z
sensor.corridoio_temperatura_2,31.443446945811115,2026-06-30T18:00:00.000Z
sensor.corridoio_temperatura_2,31.45204267271667,2026-06-30T19:00:00.000Z
sensor.corridoio_temperatura_2,31.461080639025,2026-06-30T20:00:00.000Z
sensor.corridoio_temperatura_2,31.394526431169442,2026-06-30T21:00:00.000Z
sensor.corridoio_temperatura_2,31.353455114416665,2026-06-30T22:00:00.000Z
sensor.corridoio_temperatura_2,31.390134107216667,2026-06-30T23:00:00.000Z
sensor.corridoio_temperatura_2,31.347747212991667,2026-07-01T00:00:00.000Z
sensor.corridoio_temperatura_2,31.23849258759167,2026-07-01T01:00:00.000Z
sensor.corridoio_temperatura_2,31.03324206403333,2026-07-01T02:00:00.000Z
sensor.corridoio_temperatura_2,30.83626397456111,2026-07-01T03:00:00.000Z
sensor.corridoio_temperatura_2,30.846253615663887,2026-07-01T04:00:00.000Z
sensor.corridoio_temperatura_2,30.818970690775,2026-07-01T05:00:00.000Z
sensor.corridoio_temperatura_2,30.790000000000003,2026-07-01T06:00:00.000Z
sensor.corridoio_temperatura_2,30.752783145627777,2026-07-01T07:00:00.000Z
sensor.corridoio_temperatura_2,30.781078851491667,2026-07-01T08:00:00.000Z
sensor.corridoio_temperatura_2,30.82295891438889,2026-07-01T09:00:00.000Z
sensor.corridoio_temperatura_2,30.90476814354722,2026-07-01T10:00:00.000Z
sensor.corridoio_temperatura_2,30.967482377805556,2026-07-01T11:00:00.000Z
sensor.corridoio_temperatura_2,31.02628400193889,2026-07-01T12:00:00.000Z
sensor.corridoio_temperatura_2,31.08423455021389,2026-07-01T13:00:00.000Z
sensor.corridoio_temperatura_2,31.03600268069444,2026-07-01T14:00:00.000Z
sensor.corridoio_temperatura_2,30.913158354133333,2026-07-01T15:00:00.000Z
sensor.corridoio_temperatura_2,30.927030806252777,2026-07-01T16:00:00.000Z
sensor.corridoio_temperatura_2,30.905815284336114,2026-07-01T17:00:00.000Z
sensor.corridoio_temperatura_2,30.892940693372225,2026-07-01T18:00:00.000Z
sensor.corridoio_temperatura_2,30.85771142242778,2026-07-01T19:00:00.000Z
sensor.corridoio_temperatura_2,30.825034601816668,2026-07-01T20:00:00.000Z
sensor.corridoio_temperatura_2,30.80422295019167,2026-07-01T21:00:00.000Z
sensor.corridoio_temperatura_2,30.771427043830556,2026-07-01T22:00:00.000Z
sensor.corridoio_temperatura_2,30.704368477261113,2026-07-01T23:00:00.000Z
sensor.corridoio_temperatura_2,30.63278560231667,2026-07-02T00:00:00.000Z
sensor.corridoio_temperatura_2,30.556729898352774,2026-07-02T01:00:00.000Z
