entity_id,state,last_changed,current_temperature,hvac_action,target_temp_high,target_temp_low,temperature
climate.camera_giulia,off,2026-08-18T21:30:31.753Z,31.2,off,,,5
climate.camera_giulia,off,2026-08-18T21:45:35.931Z,31.2,off,,,5
climate.camera_giulia,off,2026-08-18T22:05:40.904Z,31.2,off,,,5
climate.camera_giulia,off,2026-08-18T22:20:44.765Z,31.2,off,,,5
climate.camera_giulia,off,2026-08-18T22:35:48.942Z,31.1,off,,,5
climate.camera_giulia,off,2026-08-18T22:50:53.747Z,31.1,off,,,5
climate.camera_giulia,off,2026-08-18T23:10:57.739Z,31.2,off,,,5
climate.camera_giulia,off,2026-08-18T23:26:00.963Z,31.1,off,,,5
climate.camera_giulia,off,2026-08-19T00:01:11.801Z,31.1,off,,,5
climate.camera_giulia,off,2026-08-19T00:21:16.774Z,31.1,off,,,5
climate.camera_giulia,off,2026-08-19T00:56:26.940Z,31.1,off,,,5
climate.camera_giulia,off,2026-08-19T01:16:32.912Z,31,off,,,5
climate.camera_giulia,off,2026-08-19T01:36:41.039Z,31,off,,,5
climate.camera_giulia,off,2026-08-19T01:51:44.754Z,31,off,,,5
climate.camera_giulia,off,2026-08-19T02:11:53.749Z,31,off,,,5
climate.camera_giulia,off,2026-08-19T02:26:57.004Z,31,off,,,5
climate.camera_giulia,off,2026-08-19T02:47:03.019Z,30.9,off,,,5
climate.camera_giulia,off,2026-08-19T03:02:07.796Z,30.9,off,,,5
climate.camera_giulia,off,2026-08-19T03:22:12.789Z,30.9,off,,,5
climate.camera_giulia,off,2026-08-19T03:37:15.934Z,30.9,off,,,5
climate.camera_giulia,off,2026-08-19T03:57:21.975Z,30.9,off,,,5
climate.camera_giulia,off,2026-08-19T04:17:28.007Z,30.9,off,,,5
climate.camera_giulia,off,2026-08-19T04:37:33.919Z,30.9,off,,,5
climate.camera_giulia,off,2026-08-19T04:52:37.803Z,30.8,off,,,5
climate.camera_giulia,off,2026-08-19T05:07:41.049Z,30.8,off,,,5
climate.camera_giulia,off,2026-08-19T05:22:44.762Z,30.8,off,,,5
climate.camera_giulia,off,2026-08-19T05:37:47.980Z,30.8,off,,,5
climate.camera_giulia,off,2026-08-19T05:52:51.742Z,30.8,off,,,5
climate.camera_giulia,off,2026-08-19T06:07:55.918Z,30.8,off,,,5
climate.camera_giulia,off,2026-08-19T06:28:00.898Z,30.8,off,,,5
climate.camera_giulia,off,2026-08-19T06:43:04.795Z,30.8,off,,,5
climate.camera_giulia,off,2026-08-19T07:03:10.781Z,30.8,off,,,5
climate.camera_giulia,off,2026-08-19T07:18:15.038Z,30.8,off,,,5
climate.camera_giulia,off,2026-08-19T07:38:20.989Z,30.7,off,,,5
climate.camera_giulia,off,2026-08-19T07:58:26.903Z,30.8,off,,,5
climate.camera_giulia,off,2026-08-19T08:13:30.772Z,30.8,off,,,5
climate.camera_giulia,off,2026-08-19T08:28:33.939Z,30.8,off,,,5
climate.camera_giulia,off,2026-08-19T08:48:39.923Z,30.8,off,,,5
climate.camera_giulia,off,2026-08-19T09:08:43.925Z,30.8,off,,,5
climate.camera_giulia,off,2026-08-19T09:28:47.915Z,30.9,off,,,5
climate.camera_giulia,off,2026-08-19T09:43:50.808Z,30.9,off,,,5
climate.camera_giulia,off,2026-08-19T10:19:00.961Z,30.9,off,,,5
climate.camera_giulia,off,2026-08-19T10:54:10.789Z,31,off,,,5
climate.camera_giulia,off,2026-08-19T11:14:16.772Z,31,off,,,5
climate.camera_giulia,off,2026-08-19T11:29:21.020Z,31,off,,,5
climate.camera_giulia,off,2026-08-19T11:44:24.801Z,31,off,,,5
climate.camera_giulia,off,2026-08-19T12:04:29.754Z,31,off,,,5
climate.camera_giulia,off,2026-08-19T12:19:33.979Z,31.1,off,,,5
climate.camera_giulia,off,2026-08-19T12:34:38.839Z,31.1,off,,,5
climate.camera_giulia,off,2026-08-19T13:29:55.013Z,31.2,off,,,5
climate.camera_giulia,off,2026-08-19T14:40:16.969Z,31.3,off,,,5
climate.camera_giulia,off,2026-08-19T15:15:25.803Z,31.3,off,,,5
climate.camera_giulia,off,2026-08-19T16:10:41.363Z,31.3,off,,,5
climate.camera_giulia,off,2026-08-19T16:45:50.759Z,31.3,off,,,5
climate.camera_giulia,off,2026-08-19T17:36:04.777Z,31.4,off,,,5
climate.camera_giulia,off,2026-08-19T18:16:16.814Z,31.3,off,,,5
climate.camera_giulia,off,2026-08-19T18:31:20.940Z,31.4,off,,,5
