entity_id,state,last_changed
sensor.comfoairq_inside_humidity,38.56279188944445,2026-01-11T21:00:00.000Z
sensor.comfoairq_inside_humidity,38.663735868888885,2026-01-11T22:00:00.000Z
sensor.comfoairq_inside_humidity,38.70407529944445,2026-01-11T23:00:00.000Z
sensor.comfoairq_inside_humidity,37.384809376111114,2026-01-12T00:00:00.000Z
sensor.comfoairq_inside_humidity,37,2026-01-12T01:00:00.000Z
sensor.comfoairq_inside_humidity,36.27133120972223,2026-01-12T02:00:00.000Z
sensor.comfoairq_inside_humidity,36,2026-01-12T03:00:00.000Z
sensor.comfoairq_inside_humidity,35.59070390861111,2026-01-12T04:00:00.000Z
sensor.comfoairq_inside_humidity,35,2026-01-12T05:00:00.000Z
sensor.comfoairq_inside_humidity,34.71860710194444,2026-01-12T06:00:00.000Z
sensor.comfoairq_inside_humidity,45.69594088722223,2026-01-12T07:00:00.000Z
sensor.comfoairq_inside_humidity,37.268342948333334,2026-01-12T08:00:00.000Z
sensor.comfoairq_inside_humidity,36.668330034444445,2026-01-12T09:00:00.000Z
sensor.comfoairq_inside_humidity,36,2026-01-12T10:00:00.000Z
sensor.comfoairq_inside_humidity,36,2026-01-12T11:00:00.000Z
sensor.comfoairq_inside_humidity,35.19931223,2026-01-12T12:00:00.000Z
sensor.comfoairq_inside_humidity,35.15358875361111,2026-01-12T13:00:00.000Z
sensor.comfoairq_inside_humidity,36,2026-01-12T14:00:00.000Z
sensor.comfoairq_inside_humidity,36.071079482222224,2026-01-12T15:00:00.000Z
sensor.comfoairq_inside_humidity,37.088102361666664,2026-01-12T16:00:00.000Z
sensor.comfoairq_inside_humidity,37.04132209583333,2026-01-12T17:00:00.000Z
sensor.comfoairq_inside_humidity,43.18934784777778,2026-01-12T18:00:00.000Z
sensor.comfoairq_inside_humidity,43.187127205,2026-01-12T19:00:00.000Z
sensor.comfoairq_inside_humidity,45.547772985555554,2026-01-12T20:00:00.000Z
sensor.comfoairq_inside_humidity,39.829610600833334,2026-01-12T21:00:00.000Z
sensor.comfoairq_inside_humidity,39.30801612944445,2026-01-12T22:00:00.000Z
sensor.comfoairq_inside_humidity,38.48778086805556,2026-01-12T23:00:00.000Z
sensor.comfoairq_inside_humidity,38,2026-01-13T00:00:00.000Z
sensor.comfoairq_inside_humidity,38.071876593055556,2026-01-13T01:00:00.000Z
sensor.comfoairq_inside_humidity,39,2026-01-13T02:00:00.000Z
sensor.comfoairq_inside_humidity,39,2026-01-13T03:00:00.000Z
sensor.comfoairq_inside_humidity,38.879324213333334,2026-01-13T05:00:00.000Z
sensor.comfoairq_inside_humidity,37.245110651944444,2026-01-13T06:00:00.000Z
sensor.comfoairq_inside_humidity,39.299062705000004,2026-01-13T07:00:00.000Z
sensor.comfoairq_inside_humidity,38.15195125416667,2026-01-13T08:00:00.000Z
sensor.comfoairq_inside_humidity,38.08707740083333,2026-01-13T09:00:00.000Z
sensor.comfoairq_inside_humidity,38.765734549444446,2026-01-13T10:00:00.000Z
sensor.comfoairq_inside_humidity,38.826274733055556,2026-01-13T11:00:00.000Z
sensor.comfoairq_inside_humidity,38.85078612472223,2026-01-13T12:00:00.000Z
sensor.comfoairq_inside_humidity,38.670854518055556,2026-01-13T13:00:00.000Z
sensor.comfoairq_inside_humidity,39,2026-01-13T14:00:00.000Z
sensor.comfoairq_inside_humidity,38.402845640555554,2026-01-13T15:00:00.000Z
sensor.comfoairq_inside_humidity,38.127046594166664,2026-01-13T16:00:00.000Z
sensor.comfoairq_inside_humidity,38,2026-01-13T17:00:00.000Z
sensor.comfoairq_inside_humidity,40.6347788475,2026-01-13T18:00:00.000Z
sensor.comfoairq_inside_humidity,42.479382808055554,2026-01-13T19:00:00.000Z
sensor.comfoairq_inside_humidity,43.18674728083334,2026-01-13T20:00:00.000Z
sensor.comfoairq_inside_humidity,42.573671977222226,2026-01-13T21:00:00.000Z
