entity_id,state,last_changed,current_temperature,hvac_action,target_temp_high,target_temp_low,temperature
climate.soggiorno_mts200b_main_channel,auto,2026-08-24T21:21:11.943Z,29.1,cooling,,,18
climate.soggiorno_mts200b_main_channel,auto,2026-08-24T21:26:14.041Z,29.2,cooling,,,18
climate.soggiorno_mts200b_main_channel,auto,2026-08-25T00:56:36.773Z,29.1,cooling,,,18
climate.soggiorno_mts200b_main_channel,auto,2026-08-25T02:17:16.284Z,29,cooling,,,18
climate.soggiorno_mts200b_main_channel,auto,2026-08-25T03:30:11.643Z,29,cooling,,,21
climate.soggiorno_mts200b_main_channel,auto,2026-08-25T06:00:16.182Z,29,cooling,,,20
climate.soggiorno_mts200b_main_channel,auto,2026-08-25T07:47:56.451Z,28.9,cooling,,,20
climate.soggiorno_mts200b_main_channel,auto,2026-08-25T15:58:57.602Z,29,cooling,,,20
climate.soggiorno_mts200b_main_channel,auto,2026-08-25T17:01:06.768Z,29.1,cooling,,,20
climate.soggiorno_mts200b_main_channel,auto,2026-08-25T17:26:19.236Z,29,cooling,,,20
climate.soggiorno_mts200b_main_channel,auto,2026-08-25T19:30:12.590Z,29,cooling,,,18
climate.soggiorno_mts200b_main_channel,auto,2026-08-25T23:45:35.353Z,28.9,cooling,,,18
climate.soggiorno_mts200b_main_channel,auto,2026-08-26T03:10:34.142Z,28.8,cooling,,,18
climate.soggiorno_mts200b_main_channel,auto,2026-08-26T03:30:13.496Z,28.8,cooling,,,21
climate.soggiorno_mts200b_main_channel,auto,2026-08-26T06:00:17.377Z,28.8,cooling,,,20
climate.soggiorno_mts200b_main_channel,auto,2026-08-26T06:10:25.395Z,28.9,cooling,,,20
climate.soggiorno_mts200b_main_channel,auto,2026-08-26T06:40:39.918Z,28.8,cooling,,,20
climate.soggiorno_mts200b_main_channel,auto,2026-08-26T08:13:04.569Z,28.9,cooling,,,20
sensor.meross_temperature_soggiorno,18.27411049288889,2025-12-31T23:00:00.000Z
sensor.meross_temperature_soggiorno,18.029998691027778,2026-01-01T00:00:00.000Z
sensor.meross_temperature_soggiorno,17.829479459555554,2026-01-01T01:00:00.000Z
sensor.meross_temperature_soggiorno,17.967168664194443,2026-01-01T02:00:00.000Z
sensor.meross_temperature_soggiorno,17.9149728605,2026-01-01T03:00:00.000Z
sensor.meross_temperature_soggiorno,18.165522629194445,2026-01-01T04:00:00.000Z
sensor.meross_temperature_soggiorno,17.97890245011111,2026-01-01T05:00:00.000Z
sensor.meross_temperature_soggiorno,18.640865548805554,2026-01-01T06:00:00.000Z
sensor.meross_temperature_soggiorno,18.921568812055554,2026-01-01T07:00:00.000Z
sensor.meross_temperature_soggiorno,19.16649864561111,2026-01-01T08:00:00.000Z
sensor.meross_temperature_soggiorno,20.014101999444446,2026-01-01T09:00:00.000Z
sensor.meross_temperature_soggiorno,20.250901228222222,2026-01-01T10:00:00.000Z
sensor.meross_temperature_soggiorno,20.45750001011111,2026-01-01T11:00:00.000Z
sensor.meross_temperature_soggiorno,20.637661134944445,2026-01-01T12:00:00.000Z
sensor.meross_temperature_soggiorno,21.1191682165,2026-01-01T13:00:00.000Z
sensor.meross_temperature_soggiorno,21.414059208555557,2026-01-01T14:00:00.000Z
sensor.meross_temperature_soggiorno,21.700270298805552,2026-01-01T15:00:00.000Z
sensor.meross_temperature_soggiorno,21.94900978311111,2026-01-01T16:00:00.000Z
sensor.meross_temperature_soggiorno,22.03353263697222,2026-01-01T17:00:00.000Z
sensor.meross_temperature_soggiorno,22.208599101083333,2026-01-01T18:00:00.000Z
sensor.meross_temperature_soggiorno,22.263545347361113,2026-01-01T19:00:00.000Z
sensor.meross_temperature_soggiorno,22.34077148236111,2026-01-01T20:00:00.000Z
sensor.meross_temperature_soggiorno,22.53277825416667,2026-01-01T21:00:00.000Z
sensor.meross_temperature_soggiorno,22.384699572972224,2026-01-01T22:00:00.000Z
sensor.meross_temperature_soggiorno,21.63777329005556,2026-01-01T23:00:00.000Z
sensor.meross_temperature_soggiorno,21.11271734041667,2026-01-02T00:00:00.000Z
sensor.meross_temperature_soggiorno,20.69719085102778,2026-01-02T01:00:00.000Z
sensor.meross_temperature_soggiorno,20.269298111555553,2026-01-02T02:00:00.000Z
sensor.meross_temperature_soggiorno,19.980165264222222,2026-01-02T03:00:00.000Z
